bert-base-uncased_L1,bert-base-uncased_L2,bert-base-uncased_L3,bert-base-uncased_L4,bert-base-uncased_L5,bert-base-uncased_L6,bert-base-uncased_L7,bert-base-uncased_L8,bert-base-uncased_L9,bert-base-uncased_L10,bert-base-uncased_L11,bert-base-uncased_L12,gpt2_L1,gpt2_L2,gpt2_L3,gpt2_L4,gpt2_L5,gpt2_L6,gpt2_L7,gpt2_L8,gpt2_L9,gpt2_L10,gpt2_L11,gpt2_L12
1.0,0.9895847995821873,0.983153796713708,0.972064482418954,0.953736150180593,0.9387362885179275,0.9262106164698383,0.9052366886748677,0.8833737779679537,0.872360957110002,0.8630661488104908,0.8388145474255192,0.4566637145014681,0.11556901369718575,0.06877587982202331,0.06901694288416507,0.06891570671344009,0.06991109455835548,0.07151621164423135,0.07398696935269099,0.076876602970397,0.08065352436599636,0.09270527909684703,0.6816060446478875
0.9895847995821873,1.0,0.9923281806063702,0.9787380094249158,0.9643759735982427,0.9494438339033291,0.9384046456714839,0.9194546692160086,0.8930568510866617,0.8839843617832537,0.8722456267757572,0.851583238958295,0.4412891536790787,0.09668921433710848,0.05028797137830679,0.05047458571118235,0.0503989609078696,0.051377465141415044,0.05295943073681744,0.05536244492117189,0.058177182663945365,0.062000031271272474,0.07429168252203007,0.6791594729734824
0.983153796713708,0.9923281806063702,1.0,0.9932638946791069,0.9815557661617131,0.9713005929656988,0.9607636515578573,0.944290048217079,0.9215933303870374,0.9115492249038807,0.8996491174310243,0.8845151699081888,0.47791379025305186,0.1353238911767719,0.08847046533770417,0.0887343934679275,0.08864983339312557,0.08964865904112927,0.09121447854176776,0.09360691214178182,0.09641126745007789,0.10011711086086116,0.11234910646855573,0.7189668904031682
0.972064482418954,0.9787380094249158,0.9932638946791069,1.0,0.9919799214664216,0.9861998395739379,0.9770678649344839,0.9638970225669579,0.9451878736372679,0.9359688120975204,0.9230341185718455,0.9104500213687937,0.4895426123146939,0.14484349854738596,0.09718491776590858,0.09753603921977762,0.09747382502029645,0.09849325015457244,0.10006465092930679,0.10247202020056635,0.10528076537067527,0.10894657984870036,0.1212714216138459,0.7416475370594149
0.953736150180593,0.9643759735982427,0.9815557661617131,0.9919799214664216,1.0,0.9966373985961777,0.9920220280478803,0.981220115075642,0.9648714947293061,0.9605570077238332,0.9512658100079688,0.9410186965993698,0.4690956286838732,0.117064259643481,0.06869081660408116,0.06912988955298574,0.0690813499878353,0.07010492003771096,0.0716529797012998,0.07401819443684857,0.07680860256355175,0.08047629470875056,0.09299561873425628,0.7537149135444294
0.9387362885179275,0.9494438339033291,0.9713005929656988,0.9861998395739379,0.9966373985961777,1.0,0.9967639190624396,0.9892743936912148,0.976310862389856,0.9710994695662958,0.9620612296215179,0.953685587575911,0.4757684975487564,0.12655124765592354,0.0780697561541116,0.07855267452548584,0.07852649923722717,0.07955004030160057,0.08107019937732679,0.08340033749796853,0.08615164663559467,0.08970991769312565,0.10209423516247183,0.7656873120041495
0.9262106164698383,0.9384046456714839,0.9607636515578573,0.9770678649344839,0.9920220280478803,0.9967639190624396,1.0,0.9959318368015889,0.9858693062510917,0.9822727940587436,0.974203798096828,0.965811475134722,0.4596390106525118,0.10677825193280618,0.05814123893926314,0.05862887693202945,0.058613256725825,0.05964784930769993,0.06117446696595363,0.0635059783759013,0.06627566103549196,0.06986152902077164,0.08240121516980417,0.764267350485911
0.9052366886748677,0.9194546692160086,0.944290048217079,0.9638970225669579,0.981220115075642,0.9892743936912148,0.9959318368015889,1.0,0.9934547677103301,0.9896898161763814,0.9811564852712235,0.9724002556957894,0.44415007559205644,0.09369701407505314,0.04533057295074414,0.04583932323756424,0.045848137061221435,0.04689429246936802,0.0484122784522856,0.0507303442305603,0.053469902881152415,0.05699670619635522,0.06947817272146065,0.7595025277239859
0.8833737779679537,0.8930568510866617,0.9215933303870374,0.9451878736372679,0.9648714947293061,0.976310862389856,0.9858693062510917,0.9934547677103301,1.0,0.9951471242756559,0.9895124221808899,0.9776624873265277,0.43401821610475894,0.0862892945754804,0.038133382566055626,0.03869385808022981,0.03872135851767821,0.03977395912764415,0.041278872675451175,0.04359871683094603,0.046359102592352194,0.04979836591502279,0.06211667144577135,0.7571471535894115
0.872360957110002,0.8839843617832537,0.9115492249038807,0.9359688120975204,0.9605570077238332,0.9710994695662958,0.9822727940587436,0.9896898161763814,0.9951471242756559,1.0,0.994381055540574,0.9834672026086616,0.4191578926437522,0.06839925535014674,0.020594628789711633,0.021131473109041194,0.021134967231411884,0.022151478586268397,0.023612560560512988,0.025863782207162657,0.028558147928084456,0.032009618242026416,0.04439950793401311,0.7543508227097222
