bert-base-uncased_L1,bert-base-uncased_L2,bert-base-uncased_L3,bert-base-uncased_L4,bert-base-uncased_L5,bert-base-uncased_L6,bert-base-uncased_L7,bert-base-uncased_L8,bert-base-uncased_L9,bert-base-uncased_L10,bert-base-uncased_L11,bert-base-uncased_L12,gpt2_L1,gpt2_L2,gpt2_L3,gpt2_L4,gpt2_L5,gpt2_L6,gpt2_L7,gpt2_L8,gpt2_L9,gpt2_L10,gpt2_L11,gpt2_L12
1.0,0.9930304260093691,0.9855933325037193,0.9609772631856733,0.9407400540578487,0.8956119900246221,0.8986936891073757,0.8494366599675663,0.8158323861512448,0.797285240246554,0.8076262083987888,0.6512717336834044,0.1219608394782456,-0.06187957081826166,-0.09543560450931346,-0.0958552674126321,-0.09644013409706195,-0.09644001242807829,-0.09578876212388464,-0.09437178084341112,-0.09317039103063715,-0.09141536623452587,-0.08757255749045219,0.10968753231649243
0.9930304260093691,1.0,0.9908710317781377,0.9693276395278363,0.9509288346437135,0.9088481925209797,0.9102336513273437,0.8634527350453833,0.827522462370443,0.81007262627995,0.8195822622176945,0.6481475472772592,0.09706822931861236,-0.08808008234497035,-0.12162999680904808,-0.122017186997663,-0.12254560715231153,-0.12252080677024657,-0.1218541943523599,-0.120468701269509,-0.11925309914186166,-0.11748623335724859,-0.11362694244217356,0.08481627730081039
0.9855933325037193,0.9908710317781377,1.0,0.9842168936256364,0.9683825524794522,0.9321161679206238,0.9292235308412794,0.8832242470627238,0.8529116260583658,0.832539728891036,0.8399767300861188,0.6744605673442676,0.10671279831631658,-0.0764028463323825,-0.10972564922846134,-0.11010663280780177,-0.11061471672114795,-0.11057074803382898,-0.1098894054310364,-0.10847323454145161,-0.10721433900849754,-0.10533873210782392,-0.10125376982947225,0.10381020456889681
0.9609772631856733,0.9693276395278363,0.9842168936256364,1.0,0.9902148906354987,0.9691374146722571,0.9621225039752846,0.9280143379721871,0.8982658933585211,0.8788212869870234,0.8794810869574657,0.7282407812171134,0.14205908905836798,-0.038409787485203184,-0.0715311707811784,-0.07181357764558743,-0.07218957164118675,-0.07201574107580525,-0.07122486955139962,-0.06977426032695434,-0.06834017752512223,-0.06633441137512178,-0.062079449590743,0.1389542425445724
0.9407400540578487,0.9509288346437135,0.9683825524794522,0.9902148906354987,1.0,0.9850930193287981,0.9754376477243565,0.9456046621103598,0.9195405232156479,0.899783820560446,0.8962853732024227,0.7280828642669499,0.13081925835215466,-0.04532604125194638,-0.07780217384694792,-0.078051588578217,-0.07835404062249375,-0.07814674640907952,-0.07735825967802136,-0.07593955146787132,-0.07452739449832217,-0.07253748869775928,-0.06814161824131401,0.14070970336832198
0.8956119900246221,0.9088481925209797,0.9321161679206238,0.9691374146722571,0.9850930193287981,1.0,0.9889323327328152,0.9689652974702612,0.9419880271844006,0.9159529446015764,0.910010798953567,0.7596388392915457,0.13205572763894569,-0.0378256223314901,-0.06913895847974875,-0.06931943501175981,-0.06949952306350587,-0.06918496496126567,-0.06835083001376624,-0.06693919050335802,-0.06543869640504796,-0.06336592353557674,-0.058885014334237415,0.1415956951662155
0.8986936891073757,0.9102336513273437,0.9292235308412794,0.9621225039752846,0.9754376477243565,0.9889323327328152,1.0,0.979407120913977,0.9493175613165566,0.9218830169957433,0.9119716401579137,0.76942496115897,0.12356318250482538,-0.04508955443033066,-0.07619706998029978,-0.07633996159479277,-0.07652892234202754,-0.07623521642112771,-0.07537959329860228,-0.07396367661088389,-0.07247622070348622,-0.07037202236539852,-0.06584608844360736,0.13508757309978872
0.8494366599675663,0.8634527350453833,0.8832242470627238,0.9280143379721871,0.9456046621103598,0.9689652974702612,0.979407120913977,1.0,0.9714527830248182,0.9431799317731179,0.9271835162890912,0.774894448389272,0.11133005800657443,-0.04983663353124311,-0.07937297315085313,-0.07943533011487275,-0.07949752746285461,-0.07915861356130807,-0.07829600479546772,-0.07695289009713738,-0.075474246074215,-0.07337338946249393,-0.06894778967286151,0.12904362338893458
0.8158323861512448,0.827522462370443,0.8529116260583658,0.8982658933585211,0.9195405232156479,0.9419880271844006,0.9493175613165566,0.9714527830248182,1.0,0.9770992202437322,0.9566423190107244,0.7954840081605002,0.11235109566556593,-0.04072560766119005,-0.06881019621376941,-0.06886438316762261,-0.06891758652839881,-0.06861460392312345,-0.0678026407435632,-0.0665464724754772,-0.06514483967773149,-0.06295202321527789,-0.058495612965837336,0.14046532856065458
0.797285240246554,0.81007262627995,0.832539728891036,0.8788212869870234,0.899783820560446,0.9159529446015764,0.9218830169957433,0.9431799317731179,0.9770992202437322,1.0,0.9797459358437428,0.8129717706513382,0.12984389876759622,-0.018632858503572606,-0.046093611865199856,-0.046116764295373786,-0.04619225600025008,-0.0459293176109181,-0.0451538384669757,-0.04399241003033975,-0.042662729689732816,-0.04055056031131596,-0.03618952118722867,0.158481757428801
