bert-base-uncased_L1,bert-base-uncased_L2,bert-base-uncased_L3,bert-base-uncased_L4,bert-base-uncased_L5,bert-base-uncased_L6,bert-base-uncased_L7,bert-base-uncased_L8,bert-base-uncased_L9,bert-base-uncased_L10,bert-base-uncased_L11,bert-base-uncased_L12,gpt2_L1,gpt2_L2,gpt2_L3,gpt2_L4,gpt2_L5,gpt2_L6,gpt2_L7,gpt2_L8,gpt2_L9,gpt2_L10,gpt2_L11,gpt2_L12
1.0,0.9929964271614575,0.9841610427722649,0.9576394239821072,0.9266931891506864,0.8761029692356757,0.8712212920358964,0.8230169522870433,0.8041673960672916,0.7821993591538611,0.7750649413366099,0.6832564697103133,0.1927658318531226,-0.053634360117638044,-0.09821726548687659,-0.09865813271757849,-0.09929398136251237,-0.09913191470079408,-0.09847165817864402,-0.09677615357033158,-0.09532736578992314,-0.09337648127586279,-0.08610320583205965,0.18606363725154765
0.9929964271614575,1.0,0.9918295162905161,0.9709183007905406,0.9454271109938033,0.9004902677595503,0.8951861343688213,0.8510389118416198,0.8304642615141965,0.8109410695862233,0.8042146994926166,0.7039116069977858,0.1775348421829249,-0.07689689680346079,-0.12252302144811203,-0.12292750996374167,-0.12351072622962615,-0.12330463227425742,-0.12263539696693097,-0.12094832646929385,-0.11946312864107754,-0.11748428926515202,-0.10979768092256655,0.1731536258919051
0.9841610427722649,0.9918295162905161,1.0,0.9859883897610671,0.965344572952689,0.9267610189363055,0.9191008132671817,0.8774578339366982,0.8607050132427787,0.8408575176808682,0.8337246665002802,0.7367274217603385,0.1917528138382551,-0.06510988247862912,-0.11128228918657468,-0.11167704281664312,-0.11224163885629343,-0.11200821598511872,-0.11132857166142868,-0.1096031891631228,-0.10807100257748439,-0.10601354835514827,-0.09778390781978315,0.19675672803837918
0.9576394239821072,0.9709183007905406,0.9859883897610671,1.0,0.9886699241766901,0.964913434432549,0.9553767922903801,0.9238933307906364,0.9072279118011425,0.889177007446282,0.8791137565702059,0.794727295295836,0.22857538414912296,-0.03177418366139002,-0.07886452748898291,-0.0791645220188714,-0.07961970818091134,-0.07924907458377824,-0.0784894676172311,-0.07671503029169721,-0.07501806689860982,-0.07285293577336885,-0.0640494512221525,0.2365755236033593
0.9266931891506864,0.9454271109938033,0.965344572952689,0.9886699241766901,1.0,0.9873238564143272,0.9784375180518847,0.9547321312196565,0.9399319125546189,0.92438909525769,0.9149091219370672,0.8231154031044998,0.22836485397798043,-0.03660236846089871,-0.08441009771741478,-0.08467352463444741,-0.08507366142637707,-0.08464485531055553,-0.08391591613708435,-0.08215810218964976,-0.0804865221893886,-0.07836767825866489,-0.0688858571187092,0.25224971826179315
0.8761029692356757,0.9004902677595503,0.9267610189363055,0.964913434432549,0.9873238564143272,1.0,0.9926145168288242,0.9786889723180656,0.9636421271313163,0.946747247630948,0.9385468750943802,0.8570824137475817,0.23493520465437706,-0.029604314134636316,-0.07720560866646692,-0.0774027746479514,-0.07770561141620055,-0.07717197947472125,-0.07642227535203461,-0.07466602389604397,-0.07294310279322096,-0.07082282886667335,-0.060908168927504516,0.2656776709701142
0.8712212920358964,0.8951861343688213,0.9191008132671817,0.9553767922903801,0.9784375180518847,0.9926145168288242,1.0,0.9868130530236076,0.969945817540779,0.952992468677952,0.9439491156495123,0.8682683997999151,0.22995259373978044,-0.035308901821568595,-0.08294985445725563,-0.0831122614309272,-0.08342459898517818,-0.08290330708087139,-0.08214747652520082,-0.08038962947335603,-0.078685868438621,-0.07655335612708852,-0.06647636191876276,0.2655740186368079
0.8230169522870433,0.8510389118416198,0.8774578339366982,0.9238933307906364,0.9547321312196565,0.9786889723180656,0.9868130530236076,1.0,0.9836643385448348,0.9687710123128264,0.9589855788629362,0.8812229406234208,0.22546004277322987,-0.03760198126693614,-0.0845870043682656,-0.08468734516616251,-0.0849126328497811,-0.08434290663125943,-0.0836042027070564,-0.0819025508884709,-0.08021050815373353,-0.07811111857087061,-0.06778571801032605,0.2651197285883099
0.8041673960672916,0.8304642615141965,0.8607050132427787,0.9072279118011425,0.9399319125546189,0.9636421271313163,0.969945817540779,0.9836643385448348,1.0,0.9861260450629681,0.9731159661710137,0.890433497915727,0.22373924400509526,-0.03195073850909722,-0.07766254010156862,-0.07775604329700073,-0.0779690386526569,-0.07742666858988352,-0.07671758335466253,-0.07508556474165712,-0.07345019784592428,-0.07127097783195653,-0.061090216213692206,0.2716051582866504
0.7821993591538611,0.8109410695862233,0.8408575176808682,0.889177007446282,0.92438909525769,0.946747247630948,0.952992468677952,0.9687710123128264,0.9861260450629681,1.0,0.9884272036388929,0.9064095156228936,0.24123661405916935,-0.013541395714500647,-0.059256814407134865,-0.05933738429916253,-0.05956566671422621,-0.05904901469056404,-0.05838374766704575,-0.05682618113093252,-0.05523488998661322,-0.05312049398666357,-0.04265907714535702,0.28478511492689396
0.7750649413366099,0.8042146994926166,0.8337246665002802,0.8791137565702059,0.9149091219370672,0.9385468750943802,0.9439491156495123,0.9589855788629362,0.9731159661710137,0.9884272036388929,1.0,0.9142443526236457,0.246528662924175,-0.00990180574903393,-0.0557014823806324,-0.05579253912149755,-0.05605628754421211,-0.055552284396862175,-0.05492446889028425,-0.053358504884410435,-0.05176873411797819,-0.0497348774992583,-0.03926672493721095,0.2898298894072298
0.6832564697103133,0.7039116069977858,0.7367274217603385,0.794727295295836,0.8231154031044998,0.8570824137475817,0.8682683997999151,0.8812229406234208,0.890433497915727,0.9064095156228936,0.9142443526236457,1.0,0.40597795347349186,0.17309410329556216,0.13017459929834496,0.13008887623484183,0.12983410929043301,0.13035216307021,0.13096820381078744,0.13243433119411332,0.1340808395319083,0.13624306885103446,0.14625641296826725,0.41501536415876444
0.1927658318531226,0.1775348421829249,0.1917528138382551,0.22857538414912296,0.22836485397798043,0.23493520465437706,0.22995259373978044,0.22546004277322987,0.22373924400509526,0.24123661405916935,0.246528662924175,0.40597795347349186,1.0,0.955387254109047,0.9382273172972874,0.9380822462034359,0.937911615961264,0.938057677028358,0.9382739795474992,0.9388508182627806,0.9393769891747291,0.9399541804619803,0.943577844335737,0.9097612832759678
-0.053634360117638044,-0.07689689680346079,-0.06510988247862912,-0.03177418366139002,-0.03660236846089871,-0.029604314134636316,-0.035308901821568595,-0.03760198126693614,-0.03195073850909722,-0.013541395714500647,-0.00990180574903393,0.17309410329556216,0.955387254109047,1.0,0.9985424061431467,0.9985203845824536,0.9984897966873316,0.9985091082237123,0.9985410945617835,0.9986266138052282,0.9986918222549993,0.9987523161114807,0.9991364709102233,0.8638509660095562
-0.09821726548687659,-0.12252302144811203,-0.11128228918657468,-0.07886452748898291,-0.08441009771741478,-0.07720560866646692,-0.08294985445725563,-0.0845870043682656,-0.07766254010156862,-0.059256814407134865,-0.0557014823806324,0.13017459929834496,0.9382273172972874,0.9985424061431467,1.0,0.9999979160233425,0.9999952744034686,0.9999916915391126,0.9999866039387925,0.9999781802834113,0.9999573932209525,0.9999280918812613,0.9996951343203194,0.8479771390576882
-0.09865813271757849,-0.12292750996374167,-0.11167704281664312,-0.0791645220188714,-0.08467352463444741,-0.0774027746479514,-0.0831122614309272,-0.08468734516616251,-0.07775604329700073,-0.05933738429916253,-0.05579253912149755,0.13008887623484183,0.9380822462034359,0.9985203845824536,0.9999979160233425,1.0,0.9999976172622188,0.999994293313997,0.9999902158305412,0.9999819796100373,0.9999622503632294,0.9999339277872608,0.9997037941771424,0.8478424019932538
-0.09929398136251237,-0.12351072622962615,-0.11224163885629343,-0.07961970818091134,-0.08507366142637707,-0.07770561141620055,-0.08342459898517818,-0.0849126328497811,-0.0779690386526569,-0.05956566671422621,-0.05605628754421211,0.12983410929043301,0.937911615961264,0.9984897966873316,0.9999952744034686,0.9999976172622188,1.0,0.9999978707928715,0.9999946616555269,0.9999859872424939,0.9999674634665819,0.9999399185586206,0.9997102878202072,0.847807108227587
-0.09913191470079408,-0.12330463227425742,-0.11200821598511872,-0.07924907458377824,-0.08464485531055553,-0.07717197947472125,-0.08290330708087139,-0.08434290663125943,-0.07742666858988352,-0.05904901469056404,-0.055552284396862175,0.13035216307021,0.938057677028358,0.9985091082237123,0.9999916915391126,0.999994293313997,0.9999978707928715,1.0,0.9999979853404175,0.9999908681307803,0.9999746112331639,0.9999478772984673,0.999725970756384,0.8480411234946365
-0.09847165817864402,-0.12263539696693097,-0.11132857166142868,-0.0784894676172311,-0.08391591613708435,-0.07642227535203461,-0.08214747652520082,-0.0836042027070564,-0.07671758335466253,-0.05838374766704575,-0.05492446889028425,0.13096820381078744,0.9382739795474992,0.9985410945617835,0.9999866039387925,0.9999902158305412,0.9999946616555269,0.9999979853404175,1.0,0.9999958071282593,0.9999834100458338,0.9999597137994585,0.9997465517402604,0.8482538377998027
-0.09677615357033158,-0.12094832646929385,-0.1096031891631228,-0.07671503029169721,-0.08215810218964976,-0.07466602389604397,-0.08038962947335603,-0.0819025508884709,-0.07508556474165712,-0.05682618113093252,-0.053358504884410435,0.13243433119411332,0.9388508182627806,0.9986266138052282,0.9999781802834113,0.9999819796100373,0.9999859872424939,0.9999908681307803,0.9999958071282593,1.0,0.9999939560071663,0.9999755506613985,0.9997860286487531,0.8489142800140816
