bert-base-uncased_L1,bert-base-uncased_L2,bert-base-uncased_L3,bert-base-uncased_L4,bert-base-uncased_L5,bert-base-uncased_L6,bert-base-uncased_L7,bert-base-uncased_L8,bert-base-uncased_L9,bert-base-uncased_L10,bert-base-uncased_L11,bert-base-uncased_L12,gpt2_L1,gpt2_L2,gpt2_L3,gpt2_L4,gpt2_L5,gpt2_L6,gpt2_L7,gpt2_L8,gpt2_L9,gpt2_L10,gpt2_L11,gpt2_L12
1.0,0.9903303520433333,0.9835554718133847,0.9595731202160966,0.9380180282750581,0.8943238873779934,0.890016172157087,0.8378104636964221,0.7823068492806136,0.7639456899170227,0.7666304605767021,0.597575229072427,0.05402200954729724,-0.09054126529434207,-0.11684996113724495,-0.11677193541819311,-0.11690097619514642,-0.11673613454278453,-0.11588763392860876,-0.11444020247583851,-0.11319723455345201,-0.11114040891059311,-0.10746749614395501,0.05788239018533929
0.9903303520433333,1.0,0.9904706328892067,0.9650760547579345,0.9461831375502726,0.9015748041359972,0.8931473373412149,0.8397364239404532,0.7839559598220874,0.7635248976475888,0.7673434674897707,0.5893130814255809,0.022600371395246174,-0.12030334700468007,-0.1464381219386652,-0.14632946130837643,-0.14642286033488003,-0.14627278356709303,-0.14542593386672895,-0.14401613595916568,-0.14280285525228453,-0.14076666019486073,-0.13717740642094725,0.025919734746227996
0.9835554718133847,0.9904706328892067,1.0,0.9841909976880832,0.9679955790768964,0.9311210496264537,0.9219777960541812,0.8728427006188669,0.8219630282148013,0.7989672476765439,0.7970923187494875,0.6319981331927239,0.05570020547528312,-0.08598782514599945,-0.11225771081571684,-0.11211200920212058,-0.11216307689855,-0.11196326931067999,-0.11108135820513243,-0.10962540846770523,-0.10835171183193829,-0.10621768526965436,-0.10246531191321501,0.06422230115853475
0.9595731202160966,0.9650760547579345,0.9841909976880832,1.0,0.9899699166075232,0.9688373795860249,0.9584577723716425,0.9198671124703461,0.872919072497981,0.8532033277098435,0.8416744511062061,0.7031396725085156,0.10378697315548374,-0.0384605433046461,-0.06500513858052273,-0.06483729201448599,-0.0647666369107899,-0.06445647492768702,-0.06350627157637183,-0.062008467331303344,-0.06060794660294663,-0.058402807625081196,-0.05450326838284917,0.11010271308137584
0.9380180282750581,0.9461831375502726,0.9679955790768964,0.9899699166075232,1.0,0.9847437472587244,0.9707765626171643,0.9346447815096216,0.890070231112293,0.869332192398604,0.8578787623131504,0.7214854335072903,0.09464839848316228,-0.0426437559352545,-0.06890391929204578,-0.06867659611190095,-0.06853153015578736,-0.06816303628811102,-0.06721646089841944,-0.06575468987877146,-0.06439031524583434,-0.06228074740122725,-0.05849452058782763,0.10201132511532217
0.8943238873779934,0.9015748041359972,0.9311210496264537,0.9688373795860249,0.9847437472587244,1.0,0.9893743491901805,0.965182730208773,0.9307926189423218,0.9070566190572268,0.8909788288225265,0.7693625781643844,0.11769078771584872,-0.016817183536931193,-0.04252655735421748,-0.042275636097833254,-0.04202869075519706,-0.04155801468526543,-0.04058893966129098,-0.03912159006299719,-0.037720138146405985,-0.03565040495689005,-0.03182562511871004,0.12579505431063728
0.890016172157087,0.8931473373412149,0.9219777960541812,0.9584577723716425,0.9707765626171643,0.9893743491901805,1.0,0.9793574243210342,0.9463327941691374,0.920429562063441,0.89982220445184,0.77652346214217,0.10986036803749602,-0.024470364957208786,-0.04999949040485155,-0.049734076247353376,-0.04947660031146283,-0.04900725201807487,-0.048046177920816155,-0.0465810127978391,-0.045194608442624955,-0.04310942017963047,-0.03920456346260715,0.11959686773406092
0.8378104636964221,0.8397364239404532,0.8728427006188669,0.9198671124703461,0.9346447815096216,0.965182730208773,0.9793574243210342,1.0,0.9742884619755346,0.9518193020424678,0.9258703898090556,0.7969025312951408,0.1104471004634736,-0.01819976977655821,-0.04274928853629992,-0.042467805788918,-0.0421327536979252,-0.041608456737174344,-0.04065941889624563,-0.039255272965171735,-0.03790514353386708,-0.035929615913996876,-0.032129733452214,0.12483878427716569
0.7823068492806136,0.7839559598220874,0.8219630282148013,0.872919072497981,0.890070231112293,0.9307926189423218,0.9463327941691374,0.9742884619755346,1.0,0.9789665305849397,0.9548091470385516,0.8290622507328734,0.11987989634521115,-0.0018855556742678322,-0.025065785493714344,-0.024797535547862157,-0.024466577787831616,-0.023951786350122878,-0.02308806694335378,-0.02177291202506194,-0.020486084571332108,-0.018540461951158112,-0.014793394376305655,0.1364476022246501
0.7639456899170227,0.7635248976475888,0.7989672476765439,0.8532033277098435,0.869332192398604,0.9070566190572268,0.920429562063441,0.9518193020424678,0.9789665305849397,1.0,0.9768755892001014,0.8526277468119852,0.16677698022926007,0.04818585677053428,0.025551857632284902,0.02577919373292328,0.0260932128213418,0.026576038944304665,0.02741351278773675,0.028639577036246935,0.02988227996450872,0.0317477654414235,0.03540773350511453,0.179286756421724
